flight_sk,flight_id,ambiguous_id,airline,source,destination,route,departure_time,arrival_time,duration_minutes,is_overnight,data_quality_flag,is_duration_anomaly
6F128,6F128,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,67.0,False,clean,False
6F224,6F224,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,119.0,False,clean,False
SJ130,SJ130,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,240.0,False,clean,False
AI224,AI224,False,Air India,DEL,HYD,DEL-HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,False,clean,False
SJ182,SJ182,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,48.0,False,clean,False
UK164,UK164,False,Vistara,BOM,HYD,BOM-HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0,False,clean,False
AI161,AI161,False,Air India,CCU,BOM,CCU-BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,False,clean,False
6F206,6F206,False,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,260.0,False,clean,False
SJ204,SJ204,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,101.0,False,clean,False
AI206,AI206,False,Air India,CCU,MAA,CCU-MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,False,clean,False
6F140,6F140,False,IndiGo,CCU,HYD,CCU-HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,111.0,False,clean,False
6F253,6F253,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,118.0,False,clean,False
SJ203,SJ203,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,125.0,False,clean,False
SJ161,SJ161,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,42.0,False,clean,False
AI098,AI098,False,Air India,HYD,MAA,HYD-MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,clean,False
AI168,AI168,False,Air India,DEL,CCU,DEL-CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,False,clean,False
UK190,UK190,False,Vistara,DEL,BLR,DEL-BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0,False,clean,False
AI085,AI085,False,Air India,DEL,HYD,DEL-HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,288.0,False,clean,False
AI076,AI076,False,Air India,BLR,BOM,BLR-BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,35.0,False,clean,False
UK130,UK130,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0,False,clean,False
6F038,6F038,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,237.0,False,clean,False
UK110,UK110,False,Vistara,HYD,DEL,HYD-DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0,False,clean,False
SJ013,SJ013,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,False,clean,False
AI039,AI039,False,Air India,MAA,BLR,MAA-BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,212.0,False,clean,False
AI248,AI248,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,False,clean,False
6F199,6F199,False,IndiGo,DEL,MAA,DEL-MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,137.0,False,clean,False
AI225,AI225,False,Air India,BOM,BLR,BOM-BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,56.0,False,clean,False
SJ028,SJ028,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,268.0,False,clean,False
SJ012,SJ012,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,False,clean,False
SJ131,SJ131,False,SpiceJet,MAA,HYD,MAA-HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,67.0,False,clean,False
AI010,AI010,False,Air India,BOM,HYD,BOM-HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,288.0,False,clean,False
6F020,6F020,False,IndiGo,BOM,HYD,BOM-HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,105.0,False,clean,False
SJ038,SJ038,False,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,169.0,False,clean,False
UK204,UK204,False,Vistara,BLR,DEL,BLR-DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0,False,clean,False
AI036,AI036,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,91.0,False,clean,False
AI100,AI100,False,Air India,CCU,BOM,CCU-BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,False,clean,False
SJ215,SJ215,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,95.0,False,clean,False
UK155,UK155,False,Vistara,MAA,HYD,MAA-HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0,False,clean,False
SJ173,SJ173,False,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,102.0,False,clean,False
UK179,UK179,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0,False,clean,False
UK221,UK221,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0,False,clean,False
UK023,UK023,False,Vistara,DEL,MAA,DEL-MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,288.0,False,clean,False
SJ107,SJ107,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,268.0,False,clean,False
AI073,AI073,False,Air India,BOM,BLR,BOM-BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,122.0,False,clean,False
SJ187,SJ187,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,203.0,False,clean,False
UK058,UK058,False,Vistara,MAA,BOM,MAA-BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,198.0,False,clean,False
SJ063,SJ063,False,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,105.0,False,clean,False
SJ062,SJ062,False,SpiceJet,BLR,HYD,BLR-HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,209.0,False,clean,False
UK048,UK048,False,Vistara,MAA,DEL,MAA-DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,285.0,False,clean,False
AI181,AI181,False,Air India,MAA,HYD,MAA-HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,False,clean,False
AI003,AI003,False,Air India,BLR,HYD,BLR-HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,208.0,False,clean,False
6F041,6F041,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,209.0,False,clean,False
6F175,6F175,False,IndiGo,MAA,CCU,MAA-CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,115.0,False,clean,False
6F013,6F013,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,290.0,False,clean,False
SJ040,SJ040,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,212.0,False,clean,False
SJ016,SJ016,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,False,clean,False
6F135,6F135,False,IndiGo,MAA,HYD,MAA-HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,46.0,False,clean,False
6F150,6F150,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,238.0,False,clean,False
AI083,AI083,False,Air India,DEL,BOM,DEL-BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,43.0,False,clean,False
SJ166,SJ166,False,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,207.0,False,clean,False
SJ027,SJ027,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,263.0,False,clean,False
6F134,6F134,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,79.0,False,clean,False
UK225,UK225,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0,False,clean,False
SJ175,SJ175,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,244.0,False,clean,False
AI182,AI182,False,Air India,HYD,DEL,HYD-DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,False,clean,False
AI190,AI190,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,198.0,False,clean,False
AI120,AI120,False,Air India,MAA,CCU,MAA-CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,126.0,False,clean,False
6F132,6F132,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,60.00496666666666,False,clean,False
UK102,UK102,False,Vistara,HYD,CCU,HYD-CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0,False,clean,False
AI045,AI045,False,Air India,HYD,MAA,HYD-MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,159.0,False,clean,False
UK136,UK136,False,Vistara,HYD,CCU,HYD-CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0,False,clean,False
SJ238,SJ238,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,238.0,False,clean,False
AI193,AI193,False,Air India,MAA,HYD,MAA-HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,False,clean,False
6F001,6F001,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,95.0,False,clean,False
6F211,6F211,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,291.0,False,clean,False
SJ199,SJ199,False,SpiceJet,HYD,BOM,HYD-BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,150.0,False,clean,False
SJ050,SJ050,False,SpiceJet,HYD,CCU,HYD-CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,39.0,False,clean,False
UK115,UK115,False,Vistara,BLR,BOM,BLR-BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.00496666666666,False,clean,False
AI037,AI037,False,Air India,BOM,BLR,BOM-BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,239.0,False,clean,False
6F235,6F235,False,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,165.0,False,clean,False
UK111,UK111,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0,False,clean,False
6F005,6F005,False,IndiGo,BOM,MAA,BOM-MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,263.0,False,clean,False
AI198,AI198,False,Air India,CCU,MAA,CCU-MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,203.0,False,clean,False
UK184,UK184,False,Vistara,MAA,HYD,MAA-HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0,False,clean,False
6F219,6F219,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,245.0,False,clean,False
UK066,UK066,False,Vistara,BOM,CCU,BOM-CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0,False,clean,False
6F220,6F220,False,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,58.0,False,clean,False
AI180,AI180,False,Air India,BOM,CCU,BOM-CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,False,clean,False
6F098,6F098,False,IndiGo,BLR,MAA,BLR-MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,151.0,False,clean,False
AI141,AI141,False,Air India,BLR,DEL,BLR-DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,277.0,False,clean,False
SJ170,SJ170,False,SpiceJet,BLR,BOM,BLR-BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,105.0,False,clean,False
SJ178,SJ178,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,149.0,False,clean,False
6F172,6F172,False,IndiGo,BOM,BLR,BOM-BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,293.0,False,clean,False
UK220,UK220,False,Vistara,BLR,BOM,BLR-BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0,False,clean,False
SJ148,SJ148,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,230.0,False,clean,False
UK065,UK065,False,Vistara,BOM,CCU,BOM-CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0,False,clean,False
6F243,6F243,False,IndiGo,BOM,HYD,BOM-HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,56.0,False,clean,False
SJ193,SJ193,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,159.0,False,clean,False
UK056,UK056,False,Vistara,HYD,MAA,HYD-MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,46.0,False,clean,False
AI219,AI219,False,Air India,BLR,DEL,BLR-DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,119.0,False,clean,False
SJ073,SJ073,False,SpiceJet,CCU,BLR,CCU-BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,108.0,False,clean,False
6F052,6F052,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,169.0,False,clean,False
SJ201,SJ201,False,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,122.0,False,clean,False
UK028,UK028,False,Vistara,HYD,MAA,HYD-MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,95.0,False,clean,False
SJ119,SJ119,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,156.0,False,clean,False
AI165,AI165,False,Air India,DEL,CCU,DEL-CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,100.0,False,clean,False
AI255,AI255,False,Air India,MAA,CCU,MAA-CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,False,clean,False
AI202,AI202,False,Air India,HYD,BLR,HYD-BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,129.0,False,clean,False
SJ039,SJ039,False,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,207.0,False,clean,False
SJ051,SJ051,False,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,218.0,False,clean,False
UK024,UK024,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,300.0,False,clean,False
SJ006,SJ006,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,32.0,False,clean,False
AI207,AI207,False,Air India,BOM,MAA,BOM-MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,False,clean,False
SJ168,SJ168,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,252.0,False,clean,False
AI028,AI028,False,Air India,HYD,BOM,HYD-BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,42.0,False,clean,False
6F094,6F094,False,IndiGo,BLR,BOM,BLR-BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,89.0,False,clean,False
6F024,6F024,False,IndiGo,BOM,DEL,BOM-DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,226.0,False,clean,False
6F061,6F061,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,41.0,False,clean,False
AI032,AI032,False,Air India,MAA,BLR,MAA-BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,120.00498333333333,False,clean,False
UK163,UK163,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,clean,False
SJ067,SJ067,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,59.0,False,clean,False
SJ106,SJ106,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,144.0,False,clean,False
AI086,AI086,False,Air India,CCU,HYD,CCU-HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,176.0,False,clean,False
6F263,6F263,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,83.0,False,clean,False
6F163,6F163,False,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,237.0,False,clean,False
SJ064,SJ064,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,False,clean,False
UK118,UK118,False,Vistara,HYD,BLR,HYD-BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.00496666666666,False,clean,False
UK022,UK022,False,Vistara,DEL,HYD,DEL-HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,277.0,False,clean,False
UK099,UK099,False,Vistara,BOM,MAA,BOM-MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0,False,clean,False
6F212,6F212,False,IndiGo,BLR,CCU,BLR-CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,282.0,False,clean,False
AI023,AI023,False,Air India,HYD,BLR,HYD-BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,205.0,False,clean,False
SJ245,SJ245,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,212.0,False,clean,False
6F066,6F066,False,IndiGo,BLR,HYD,BLR-HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,96.0,False,clean,False
AI138,AI138,False,Air India,DEL,CCU,DEL-CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,False,clean,False
SJ021,SJ021,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,238.0,False,clean,False
SJ136,SJ136,False,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,False,clean,False
AI148,AI148,False,Air India,HYD,MAA,HYD-MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,False,clean,False
SJ014,SJ014,False,SpiceJet,BOM,HYD,BOM-HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,False,clean,False
6F104,6F104,False,IndiGo,CCU,BOM,CCU-BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,35.0,False,clean,False
SJ121,SJ121,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,False,clean,False
UK174,UK174,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,False,clean,False
AI033,AI033,False,Air India,MAA,CCU,MAA-CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,296.0,False,clean,False
SJ122,SJ122,False,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,287.0,False,clean,False
UK095,UK095,False,Vistara,BOM,MAA,BOM-MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,clean,False
SJ026,SJ026,False,SpiceJet,CCU,MAA,CCU-MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,258.0,False,clean,False
6F221,6F221,False,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,212.0,False,clean,False
SJ103,SJ103,False,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,False,clean,False
SJ011,SJ011,False,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,285.0,False,clean,False
AI002,AI002,False,Air India,HYD,BLR,HYD-BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,120.0,False,clean,False
AI046,AI046,False,Air India,DEL,BOM,DEL-BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,171.0,False,clean,False
SJ053,SJ053,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,False,clean,False
AI236,AI236,False,Air India,DEL,BOM,DEL-BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,False,clean,False
AI254,AI254,False,Air India,CCU,HYD,CCU-HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,False,clean,False
6F063,6F063,False,IndiGo,DEL,HYD,DEL-HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,169.0,False,clean,False
6F115,6F115,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,102.0,False,clean,False
UK070,UK070,False,Vistara,BOM,DEL,BOM-DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,clean,False
SJ147,SJ147,False,SpiceJet,BLR,CCU,BLR-CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,False,clean,False
UK201,UK201,False,Vistara,HYD,BOM,HYD-BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,False,clean,False
SJ234,SJ234,False,SpiceJet,BLR,CCU,BLR-CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,clean,False
AI176,AI176,False,Air India,BLR,DEL,BLR-DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,False,clean,False
SJ045,SJ045,False,SpiceJet,DEL,MAA,DEL-MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,False,clean,False
SJ174,SJ174,False,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,False,clean,False
AI007,AI007,False,Air India,MAA,DEL,MAA-DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,120.00498333333333,False,clean,False
AI143,AI143,False,Air India,CCU,DEL,CCU-DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,False,clean,False
SJ241,SJ241,False,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,clean,False
AI020,AI020,False,Air India,BOM,BLR,BOM-BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,False,clean,False
UK031,UK031,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,clean,False
AI013,AI013,False,Air India,HYD,BLR,HYD-BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,False,clean,False
AI249,AI249,False,Air India,BLR,HYD,BLR-HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,False,clean,False
UK046,UK046,False,Vistara,CCU,DEL,CCU-DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,clean,False
UK168,UK168,False,Vistara,BLR,CCU,BLR-CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,False,clean,False
AI022,AI022,False,Air India,BOM,MAA,BOM-MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,False,clean,False
UK218,UK218,False,Vistara,MAA,BLR,MAA-BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,False,clean,False
UK142,UK142,False,Vistara,BLR,DEL,BLR-DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,False,clean,False
6F067,6F067,False,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,False,clean,False
SJ217,SJ217,False,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,clean,False
SJ143,SJ143,False,SpiceJet,DEL,BOM,DEL-BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,False,clean,False
AI243,AI243,False,Air India,BLR,BOM,BLR-BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,False,clean,False
SJ246,SJ246,False,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.004933333333334,False,clean,False
6F170,6F170,False,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,False,clean,False
UK157,UK157,False,Vistara,CCU,BOM,CCU-BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.00495,False,clean,False
UK172,UK172,False,Vistara,DEL,BOM,DEL-BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,False,clean,False
SJ139,SJ139,False,SpiceJet,DEL,BLR,DEL-BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,False,clean,False
UK085,UK085,False,Vistara,MAA,DEL,MAA-DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0,False,clean,False
6F079,6F079,False,IndiGo,MAA,HYD,MAA-HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,False,clean,False
SJ032,SJ032,False,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,False,clean,False
6F182,6F182,False,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,False,clean,False
AI106,AI106,False,Air India,HYD,BLR,HYD-BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,False,clean,False
AI200,AI200,False,Air India,HYD,MAA,HYD-MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,False,clean,False
6F142,6F142,False,IndiGo,CCU,MAA,CCU-MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,False,clean,False
